level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	5	24	0	0	1654	2339	5	。
5	1	14	1	5	25	1142	563	28	22	5	人選
5	1	14	1	5	26	1173	562	13	23	0	池
5	1	14	1	5	27	1188	562	43	23	5	目測
5	1	14	1	5	28	0	0	1654	2339	92	元
5	1	14	1	5	29	0	0	1654	2339	38	。
5	1	14	1	5	30	1256	562	13	23	80	人
5	1	14	1	5	31	1271	563	13	22	0	選
5	1	14	1	5	32	1286	562	13	23	0	漲
5	1	14	1	5	33	1301	563	13	22	20	下
5	1	14	1	5	34	1316	562	28	23	0	划
5	1	14	1	5	35	0	0	1654	2339	30	元
5	1	14	1	5	36	0	0	1654	2339	25	。
5	1	14	1	5	37	1368	562	13	22	83	人
5	1	14	1	5	38	1383	563	13	21	0	怕
5	1	14	1	5	39	1398	561	13	24	0	漲
5	1	14	1	5	40	1414	561	44	24	0	攻
5	1	14	1	5	41	0	0	1654	2339	0	元
4	1	14	1	6	0	188	622	1270	25	-1	
5	1	14	1	6	1	188	623	29	23	0	許
5	1	14	1	6	2	218	624	28	22	2	堆
5	1	14	1	6	3	0	0	1654	2339	0	~
5	1	14	1	6	4	249	623	13	22	18	人
5	1	14	1	6	5	265	623	28	23	94	年
5	1	14	1	6	6	0	0	1654	2339	81	上
5	1	14	1	6	7	296	623	58	23	19	用
5	1	14	1	6	8	357	633	12	2	25	十
5	1	14	1	6	9	374	622	42	24	65	時
5	1	14	1	6	10	417	623	14	23	0	繼
5	1	14	1	6	11	433	623	4	23	18	(
5	1	14	1	6	12	440	622	42	24	28	嫡
5	1	14	1	6	13	485	623	29	23	1	鮭
5	1	14	1	6	14	516	623	4	22	1	熙
5	1	14	1	6	15	658	635	7	3	63	~
5	1	14	1	6	16	732	625	20	22	19	狼
5	1	14	1	6	17	754	625	24	18	27	204
5	1	14	1	6	18	849	624	24	23	39	69
5	1	14	1	6	19	874	625	8	18	26	人
5	1	14	1	6	20	883	624	12	21	91	0
5	1	14	1	6	21	958	624	46	23	44	3158
5	1	14	1	6	22	1063	624	54	23	73	202.682
5	1	14	1	6	23	1178	624	54	22	52	256,074
5	1	14	1	6	24	1299	623	44	23	41	21019
5	1	14	1	6	25	1403	623	55	23	16	277,093
4	1	14	1	7	0	187	680	1272	24	-1	
5	1	14	1	7	1	187	681	30	23	0	聞
5	1	14	1	7	2	218	681	28	23	0	細
5	1	14	1	7	3	249	681	29	23	0	些
5	1	14	1	7	4	279	681	45	23	0	竹
5	1	14	1	7	5	326	681	23	23	0	魚
5	1	14	1	7	6	346	681	23	23	0	購
5	1	14	1	7	7	374	681	23	22	0	几
5	1	14	1	7	8	400	680	27	24	0	抽
5	1	14	1	7	9	429	681	36	23	13	轉
5	1	14	1	7	10	467	681	13	22	0	隊
5	1	14	1	7	11	482	683	14	21	0	人
5	1	14	1	7	12	497	681	17	23	72	@)
5	1	14	1	7	13	657	693	8	3	73	-
5	1	14	1	7	14	770	693	8	2	64	-
5	1	14	1	7	15	883	693	8	2	65	~
5	1	14	1	7	16	953	682	56	22	42	(6210@
5	1	14	1	7	17	1072	682	45	22	75	16210
5	1	14	1	7	18	1224	692	8	2	46	~
5	1	14	1	7	19	1336	692	8	2	3	>
4	1	14	1	8	0	187	738	1271	25	-1	
5	1	14	1	8	1	187	739	29	22	0	誰
5	1	14	1	8	2	218	740	44	21	77	夫
5	1	14	1	8	3	264	738	13	23	0	年
5	1	14	1	8	4	280	748	12	3	79	-
5	1	14	1	8	5	295	740	28	21	59	且
5	1	14	1	8	6	328	738	42	24	0	旱
5	1	14	1	8	7	371	739	14	22	0	戀
5	1	14	1	8	8	657	751	8	3	74	~
5	1	14	1	8	9	732	740	45	23	58	22204
5	1	14	1	8	10	848	740	25	23	39	(69
5	1	14	1	8	11	874	740	7	19	31	人
5	1	14	1	8	12	882	740	12	21	94	0
5	1	14	1	8	13	959	740	44	22	79	18948
5	1	14	1	8	14	1062	740	55	22	81	218,892
5	1	14	1	8	15	1177	739	54	23	6	36,04
5	1	14	1	8	16	1299	739	44	23	21	21019
5	1	14	1	8	17	1402	739	29	22	17	吃
5	1	14	1	8	18	1433	739	25	19	88	093
4	1	14	1	9	0	187	793	59	23	-1	
5	1	14	1	9	1	187	793	44	23	0	銓
5	1	14	1	9	2	232	794	14	21	0	蟻
4	1	14	1	10	0	187	826	1270	23	-1	
5	1	14	1	10	1	187	826	44	23	0	賦
5	1	14	1	10	2	233	826	13	23	28	得
5	1	14	1	10	3	656	838	8	2	59	~
5	1	14	1	10	4	769	838	8	2	62	~
5	1	14	1	10	5	882	838	8	2	94	~
5	1	14	1	10	6	996	837	8	3	86	~
5	1	14	1	10	7	1069	827	39	22	75	和
5	1	14	1	10	8	1109	827	7	18	0	抱
5	1	14	1	10	9	1184	826	46	23	39	415
5	1	14	1	10	10	1308	826	34	22	20	1396
5	1	14	1	10	11	1410	826	47	22	43	42553
4	1	14	1	11	0	186	857	177	24	-1	
5	1	14	1	11	1	186	857	45	24	0	醫
5	1	14	1	11	2	232	857	30	24	0	頜
5	1	14	1	11	3	263	858	14	22	0	峭
5	1	14	1	11	4	279	858	5	23	84	(
5	1	14	1	11	5	286	858	44	23	0	限
5	1	14	1	11	6	332	858	31	23	22	給):
4	1	14	1	12	0	203	889	1259	25	-1	
5	1	14	1	12	1	203	900	11	2	81	-
5	1	14	1	12	2	217	889	29	24	0	儿
5	1	14	1	12	3	247	889	45	24	0	賂
5	1	14	1	12	4	295	891	28	22	0	合
5	1	14	1	12	5	324	889	29	24	0	玲
5	1	14	1	12	6	355	889	44	24	0	縣
5	1	14	1	12	7	0	0	1654	2339	0	誣
5	1	14	1	12	8	400	890	14	24	29	人
5	1	14	1	12	9	416	889	44	24	0	醋
5	1	14	1	12	10	461	889	13	24	38	大
5	1	14	1	12	11	656	902	8	3	47	~
5	1	14	1	12	12	769	902	8	3	49	~
5	1	14	1	12	13	882	902	7	2	75	-
5	1	14	1	12	14	981	891	26	21	33	(
5	1	14	1	12	15	1109	901	8	3	17	~
