level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	4	31	1398	529	14	24	48	橙
5	1	14	1	4	32	1413	530	14	21	0	益
5	1	14	1	4	33	1429	529	30	23	36	继
5	1	14	1	4	34	0	0	1654	2339	54	额
4	1	14	1	5	0	575	561	883	26	-1	
5	1	14	1	5	1	575	564	13	22	94	人
5	1	14	1	5	2	591	565	12	21	63	民
5	1	14	1	5	3	605	563	14	24	52	帽
5	1	14	1	5	4	621	563	28	24	85	百
5	1	14	1	5	5	651	565	13	21	17	荣
5	1	14	1	5	6	0	0	1654	2339	96	元
5	1	14	1	5	7	0	0	1654	2339	67	“
5	1	14	1	5	8	688	564	14	22	75	人
5	1	14	1	5	9	704	564	12	22	94	民
5	1	14	1	5	10	719	563	14	23	51	常
5	1	14	1	5	11	734	563	29	23	92	百
5	1	14	1	5	12	765	565	13	21	44	蔡
5	1	14	1	5	13	0	0	1654	2339	83	元
5	1	14	1	5	14	0	0	1654	2339	69	“
5	1	14	1	5	15	802	564	13	21	87	人
5	1	14	1	5	16	817	564	13	22	87	民
5	1	14	1	5	17	832	563	13	23	46	帕
5	1	14	1	5	18	847	563	28	23	80	百
5	1	14	1	5	19	877	565	13	21	40	营
5	1	14	1	5	20	0	0	1654	2339	89	元
5	1	14	1	5	21	0	0	1654	2339	61	“
5	1	14	1	5	22	915	564	13	21	78	人
5	1	14	1	5	23	930	564	13	21	96	民
5	1	14	1	5	24	945	563	13	23	50	鸭
5	1	14	1	5	25	961	564	12	22	23	百
5	1	14	1	5	26	975	563	29	23	61	营
5	1	14	1	5	27	0	0	1654	2339	95	元
5	1	14	1	5	28	0	0	1654	2339	71	“
5	1	14	1	5	29	1028	563	13	22	94	人
5	1	14	1	5	30	1044	564	12	21	92	民
5	1	14	1	5	31	1058	562	13	24	72	币
5	1	14	1	5	32	1073	564	14	22	46	百
5	1	14	1	5	33	1089	562	29	24	22	节
5	1	14	1	5	34	0	0	1654	2339	95	元
5	1	14	1	5	35	1142	563	13	22	37	人
5	1	14	1	5	36	1158	562	28	23	87	民
5	1	14	1	5	37	1188	563	13	22	39	常百
5	1	14	1	5	38	1203	562	28	23	25	蔡
5	1	14	1	5	39	0	0	1654	2339	73	元
5	1	14	1	5	40	0	0	1654	2339	63	“
5	1	14	1	5	41	1256	562	13	23	70	人
5	1	14	1	5	42	1271	563	13	22	83	民
5	1	14	1	5	43	1286	562	13	23	60	常
5	1	14	1	5	44	1301	563	13	22	85	百
5	1	14	1	5	45	1316	562	28	23	45	黄
5	1	14	1	5	46	0	0	1654	2339	35	元
5	1	14	1	5	47	1368	562	13	22	64	人
5	1	14	1	5	48	1383	563	13	21	93	民
5	1	14	1	5	49	1398	561	13	24	42	帕
5	1	14	1	5	50	1414	563	13	22	39	百
5	1	14	1	5	51	1429	561	29	24	35	蔡
5	1	14	1	5	52	0	0	1654	2339	70	元
4	1	14	1	6	0	188	622	1270	25	-1	
5	1	14	1	6	1	188	623	14	23	58	於
5	1	14	1	6	2	204	627	13	14	61	二
5	1	14	1	6	3	218	624	14	22	54	零
5	1	14	1	6	4	234	633	12	2	43	一
5	1	14	1	6	5	249	623	13	22	0	丁
5	1	14	1	6	6	265	623	13	23	94	年
5	1	14	1	6	7	280	623	13	23	88	十
5	1	14	1	6	8	296	624	26	22	35	二
5	1	14	1	6	9	326	626	13	17	87	月
5	1	14	1	6	10	0	0	1654	2339	0	三
5	1	14	1	6	11	342	623	12	23	36	十
5	1	14	1	6	12	357	633	12	2	56	一
5	1	14	1	6	13	374	625	9	20	59	日
5	1	14	1	6	14	388	623	12	22	65	的
5	1	14	1	6	15	402	622	29	24	69	结
5	1	14	1	6	16	0	0	1654	2339	0	皆
5	1	14	1	6	17	433	623	4	23	95	(
5	1	14	1	6	18	440	623	12	22	93	如
5	1	14	1	6	19	455	622	13	24	62	前
5	1	14	1	6	20	470	623	12	22	45	朝
5	1	14	1	6	21	485	623	29	23	0	春
5	1	14	1	6	22	0	0	1654	2339	55	报
5	1	14	1	6	23	516	623	4	22	88	|
5	1	14	1	6	24	658	635	7	3	62	~
5	1	14	1	6	25	732	625	46	22	66	22204
5	1	14	1	6	26	849	624	46	23	33	8800)
5	1	14	1	6	27	958	624	46	23	44	E
5	1	14	1	6	28	1063	624	54	23	25	202682
5	1	14	1	6	29	1178	624	54	22	12	256074
5	1	14	1	6	30	1299	623	44	23	38	21019
5	1	14	1	6	31	1403	623	55	23	44	27083
4	1	14	1	7	0	187	680	1272	24	-1	
5	1	14	1	7	1	187	681	14	23	46	尬
5	1	14	1	7	2	202	681	15	22	64	探
5	1	14	1	7	3	218	681	13	23	58	红
5	1	14	1	7	4	234	682	12	22	89	国
5	1	14	1	7	5	249	681	13	23	37	隔
5	1	14	1	7	6	264	681	30	23	76	财
5	1	14	1	7	7	295	681	14	23	68	渥
5	1	14	1	7	8	0	0	1654	2339	0	轮
5	1	14	1	7	9	311	681	28	23	72	告
5	1	14	1	7	10	341	682	8	21	13	准
5	1	14	1	7	11	346	681	23	23	0	则
5	1	14	1	7	12	0	0	1654	2339	81	第
5	1	14	1	7	13	374	683	7	19	95	9
5	1	14	1	7	14	384	681	13	22	0	皱
5	1	14	1	7	15	400	680	12	23	33	红
5	1	14	1	7	16	414	681	28	23	38	谭
5	1	14	1	7	17	0	0	1654	2339	91	整
5	1	14	1	7	18	445	681	4	22	93	(
5	1	14	1	7	19	452	681	28	23	86	附
5	1	14	1	7	20	0	0	1654	2339	39	诊
5	1	14	1	7	21	482	681	32	23	0	4(a))
5	1	14	1	7	22	657	693	8	3	95	-
5	1	14	1	7	23	770	693	8	2	95	-
5	1	14	1	7	24	883	693	8	2	71	-
5	1	14	1	7	25	953	682	56	22	0	(f6210)
5	1	14	1	7	26	1072	682	45	22	85	16210
5	1	14	1	7	27	1224	692	8	2	95	-
5	1	14	1	7	28	1336	692	8	2	95	-
5	1	14	1	7	29	1451	691	8	3	95	-
4	1	14	1	8	0	187	738	1271	25	-1	
5	1	14	1	8	1	187	739	14	22	74	於
5	1	14	1	8	2	203	743	13	14	41	二
5	1	14	1	8	3	218	740	14	21	58	零
5	1	14	1	8	4	234	749	12	2	77	一
5	1	14	1	8	5	249	741	13	20	61	八
5	1	14	1	8	6	264	738	13	23	83	年
5	1	14	1	8	7	280	740	26	21	79	一
5	1	14	1	8	8	311	748	12	3	84	月
5	1	14	1	8	9	0	0	1654	2339	69	一
5	1	14	1	8	10	328	741	9	20	70	日
5	1	14	1	8	11	341	739	13	22	83	的
5	1	14	1	8	12	356	738	29	24	0	结
5	1	14	1	8	13	657	751	8	3	69	“
5	1	14	1	8	14	732	740	45	23	70	22204
5	1	14	1	8	15	848	740	46	23	0	800)
5	1	14	1	8	16	959	740	18	22	17	伟
5	1	14	1	8	17	979	740	24	19	62	948
5	1	14	1	8	18	1062	740	55	22	46	218892
5	1	14	1	8	19	1177	739	24	19	20	066
5	1	14	1	8	20	1202	739	29	23	30	074
5	1	14	1	8	21	1299	739	44	23	17	21019
5	1	14	1	8	22	1402	739	56	22	67	277083
4	1	14	1	9	0	187	793	59	23	-1	
5	1	14	1	9	1	187	795	14	20	6	学
5	1	14	1	9	2	202	795	14	21	52	面
5	1	14	1	9	3	218	793	28	23	34	传
5	1	14	1	9	4	0	0	1654	2339	31	益
4	1	14	1	10	0	187	826	1270	23	-1	
5	1	14	1	10	1	187	826	13	23	64	期
5	1	14	1	10	2	203	826	12	22	57	内
5	1	14	1	10	3	217	826	24	23	29	盛
5	1	14	1	10	4	241	826	5	23	17	利
5	1	14	1	10	5	656	838	8	2	0	一
5	1	14	1	10	6	769	838	8	2	20	B
5	1	14	1	10	7	882	838	8	2	99	-
5	1	14	1	10	8	996	837	8	3	89	-
5	1	14	1	10	9	1069	827	47	22	30	4h157
5	1	14	1	10	10	1184	826	20	23	47	多
5	1	14	1	10	11	1207	826	23	19	53	157
5	1	14	1	10	12	1308	826	34	22	37	1886
5	1	14	1	10	13	1410	826	47	22	3	553
4	1	14	1	11	0	186	857	177	24	-1	
5	1	14	1	11	1	186	857	14	24	77	其
5	1	14	1	11	2	202	858	14	23	85	他
5	1	14	1	11	3	217	859	14	21	89	全
5	1	14	1	11	4	232	859	14	21	75	面
5	1	14	1	11	5	248	857	29	24	65	收
5	1	14	1	11	6	0	0	1654	2339	72	益
5	1	14	1	11	7	279	858	5	23	96	(
5	1	14	1	11	8	286	858	21	23	44	除
5	1	14	1	11	9	306	858	14	23	60	税
5	1	14	1	11	10	320	858	10	23	52	浮
5	1	14	1	11	11	332	858	31	23	68	额
4	1	14	1	12	0	203	889	1259	25	-1	
5	1	14	1	12	1	203	900	11	2	70	一
5	1	14	1	12	2	217	890	19	23	91	分
5	1	14	1	12	3	237	889	9	24	55	伦
5	1	14	1	12	4	247	889	14	24	0	赞
5	1	14	1	12	5	263	889	29	24	42	詹
5	1	14	1	12	6	295	891	12	22	39	司
5	1	14	1	12	7	310	891	13	22	19	及
5	1	14	1	12	8	324	889	14	24	61	司
5	1	14	1	12	9	340	889	28	24	35	訾
5	1	14	1	12	10	0	0	1654	2339	75	公
5	1	14	1	12	11	0	0	1654	2339	91	司
5	1	14	1	12	12	385	889	14	24	95	其
5	1	14	1	12	13	400	890	14	24	48	他
5	1	14	1	12	14	416	891	13	21	78	全
5	1	14	1	12	15	430	891	14	21	86	面
5	1	14	1	12	16	446	889	28	24	42	相
5	1	14	1	12	17	0	0	1654	2339	24	提
5	1	14	1	12	18	656	902	8	3	27	E
5	1	14	1	12	19	769	902	8	3	44	*
5	1	14	1	12	20	882	902	7	2	87	-
5	1	14	1	12	21	981	891	26	21	13	伟
5	1	14	1	12	22	1109	901	8	3	96	-
5	1	14	1	12	23	1209	890	26	21	53	(
5	1	14	1	12	24	1335	901	8	2	96	-
5	1	14	1	12	25	1435	889	27	22	44	0
4	1	14	1	13	0	203	921	316	25	-1	
5	1	14	1	13	1	203	932	11	2	92	一
5	1	14	1	13	2	217	922	13	22	13	仁
5	1	14	1	13	3	232	923	14	21	61	仁
5	1	14	1	13	4	247	923	13	23	37	允
5	1	14	1	13	5	263	922	14	23	45	假
5	1	14	1	13	6	278	922	14	23	36	信
5	1	14	1	13	7	294	921	13	24	78	计
5	1	14	1	13	8	309	922	14	22	78	量
5	1	14	1	13	9	324	923	13	20	57	皿
5	1	14	1	13	10	339	921	14	24	75	其
5	1	14	1	13	11	354	921	14	24	33	受
5	1	14	1	13	12	0	0	1654	2339	80	动
5	1	14	1	13	13	386	921	13	24	87	计
5	1	14	1	13	14	400	923	15	21	50	入
5	1	14	1	13	15	415	921	14	24	95	其
5	1	14	1	13	16	430	922	14	23	17	以
5	1	14	1	13	17	446	923	13	21	83	全
5	1	14	1	13	18	460	923	14	21	73	面
5	1	14	1	13	19	476	921	13	23	77	收
5	1	14	1	13	20	491	921	28	23	41	益
5	1	14	1	13	21	0	0	1654	2339	66	的
4	1	14	1	14	0	232	953	1224	25	-1	
5	1	14	1	14	1	232	954	14	22	66	金
5	1	14	1	14	2	247	954	14	23	2	穗
5	1	14	1	14	3	263	954	13	23	4	贾
5	1	14	1	14	4	278	954	14	23	56	痴
5	1	14	1	14	5	294	955	13	22	71	的
5	1	14	1	14	6	309	955	13	21	30	公
5	1	14	1	14	7	324	955	12	23	9	仁
5	1	14	1	14	8	339	954	14	23	57	伦
5	1	14	1	14	9	354	953	14	23	66	俪
5	1	14	1	14	10	370	953	14	24	9	缘
5	1	14	1	14	11	385	953	13	24	48	动
5	1	14	1	14	12	400	954	14	23	79	收
5	1	14	1	14	13	415	954	14	22	0	荣
5	1	14	1	14	14	430	954	29	23	0	浩
5	1	14	1	14	15	0	0	1654	2339	24	额
5	1	14	1	14	16	656	967	8	2	77	*
5	1	14	1	14	17	769	966	8	3	95	-
5	1	14	1	14	18	881	966	8	3	95	-
5	1	14	1	14	19	978	955	24	19	85	520
5	1	14	1	14	20	1109	966	8	2	95	-
5	1	14	1	14	21	1205	955	25	18	90	520
5	1	14	1	14	22	1328	954	14	19	70	团
5	1	14	1	14	23	1431	954	25	19	25	555
4	1	14	1	15	0	202	985	1254	24	-1	
5	1	14	1	15	1	202	985	24	24	91	-
5	1	14	1	15	2	227	985	34	24	46	婉
5	1	14	1	15	3	262	985	30	24	51	振
5	1	14	1	15	4	293	986	14	22	47	颧
5	1	14	1	15	5	656	998	7	3	52	-
5	1	14	1	15	6	769	998	7	3	70	*
5	1	14	1	15	7	881	998	8	3	89	-
5	1	14	1	15	8	986	987	14	19	66	引
5	1	14	1	15	9	1109	997	8	3	42	目
5	1	14	1	15	10	1213	986	14	19	82	引
5	1	14	1	15	11	1319	986	22	19	42	倬
5	1	14	1	15	12	1431	986	25	19	82	200
4	1	14	1	16	0	202	1017	1254	25	-1	
5	1	14	1	16	1	202	1029	11	1	89	一
5	1	14	1	16	2	216	1017	13	24	85	其
5	1	14	1	16	3	231	1018	30	23	93	他
5	1	14	1	16	4	262	1018	30	24	0	关
5	1	14	1	16	5	0	0	1654	2339	2	价
5	1	14	1	16	6	293	1018	14	23	91	值
5	1	14	1	16	7	308	1017	14	24	52	收
5	1	14	1	16	8	323	1018	14	22	22	盟
5	1	14	1	16	9	339	1018	29	23	53	沼
5	1	14	1	16	10	0	0	1654	2339	47	颡
5	1	14	1	16	11	655	1030	8	3	96	-
5	1	14	1	16	12	768	1030	8	3	96	-
5	1	14	1	16	13	881	1030	8	3	96	-
5	1	14	1	16	14	966	1019	36	23	54	080
5	1	14	1	16	15	1108	1029	8	3	95	-
5	1	14	1	16	16	1193	1018	36	23	68	1080
5	1	14	1	16	17	1334	1029	8	3	96	-
5	1	14	1	16	18	1419	1018	37	23	81	1080
4	1	14	1	17	0	186	1073	1270	24	-1	
5	1	14	1	17	1	186	1073	12	23	91	期
5	1	14	1	17	2	201	1074	12	22	52	内
5	1	14	1	17	3	216	1074	14	21	96	全
5	1	14	1	17	4	231	1074	14	22	84	面
5	1	14	1	17	5	247	1073	13	23	75	收
5	1	14	1	17	6	262	1073	14	22	17	益
5	1	14	1	17	7	277	1073	30	23	49	维
5	1	14	1	17	8	0	0	1654	2339	48	颧
5	1	14	1	17	9	655	1085	8	3	94	-
5	1	14	1	17	10	768	1085	8	2	93	-
5	1	14	1	17	11	881	1085	7	2	95	-
5	1	14	1	17	12	966	1074	35	23	39	823
5	1	14	1	17	13	1068	1074	47	22	0	4h157
5	1	14	1	17	14	1183	1074	20	22	46	的
5	1	14	1	17	15	1204	1074	25	18	6	780
5	1	14	1	17	16	1306	1073	35	23	38	1560
5	1	14	1	17	17	1408	1073	48	22	15	340
4	1	14	1	18	0	185	1127	348	25	-1	
5	1	14	1	18	1	185	1128	14	23	44	等
5	1	14	1	18	2	200	1128	14	23	47	庞
5	1	14	1	18	3	215	1129	24	21	76	罪
5	1	14	1	18	4	236	1128	8	22	94	以
5	1	14	1	18	5	246	1129	14	21	49	公
5	1	14	1	18	6	262	1129	12	23	34	元
5	1	14	1	18	7	277	1128	14	23	57	价
5	1	14	1	18	8	293	1127	21	23	31	信
5	1	14	1	18	9	314	1127	8	23	34	针
5	1	14	1	18	10	323	1128	13	22	59	量
5	1	14	1	18	11	338	1128	14	21	79	日
5	1	14	1	18	12	353	1127	13	23	47	关
5	1	14	1	18	13	369	1127	29	23	14	经
5	1	14	1	18	14	399	1127	6	23	80	动
5	1	14	1	18	15	405	1127	8	23	76	计
5	1	14	1	18	16	415	1128	13	22	76	入
5	1	14	1	18	17	430	1127	13	23	83	其
5	1	14	1	18	18	444	1127	14	23	8	他
5	1	14	1	18	19	460	1129	13	21	52	全
5	1	14	1	18	20	474	1127	29	23	90	面
5	1	14	1	18	21	505	1128	14	21	0	收
5	1	14	1	18	22	520	1127	13	23	8	的
4	1	14	1	19	0	200	1159	1256	24	-1	
5	1	14	1	19	1	200	1160	14	22	81	金
5	1	14	1	19	2	216	1160	13	23	17	澈
5	1	14	1	19	3	231	1159	29	23	0	贾
5	1	14	1	19	4	0	0	1654	2339	34	痛
5	1	14	1	19	5	262	1159	13	24	88	的
5	1	14	1	19	6	277	1159	14	23	66	收
5	1	14	1	19	7	293	1159	13	23	64	盆
5	1	14	1	19	8	308	1159	13	24	34	辐
5	1	14	1	19	9	323	1161	13	21	70	至
5	1	14	1	19	10	337	1159	15	23	75	保
5	1	14	1	19	11	353	1159	13	23	41	倩
5	1	14	1	19	12	368	1160	24	23	26	盈
5	1	14	1	19	13	393	1160	4	23	19	租
5	1	14	1	19	14	655	1172	7	3	94	-
5	1	14	1	19	15	768	1172	7	2	86	-
5	1	14	1	19	16	880	1171	8	3	73	-
5	1	14	1	19	17	959	1161	47	22	0	G3t4)
5	1	14	1	19	18	1077	1161	38	22	65	3813
5	1	14	1	19	19	1221	1171	8	2	94	-
5	1	14	1	19	20	1334	1170	8	3	94	-
5	1	14	1	19	21	1448	1170	8	3	95	-
4	1	14	1	20	0	185	1191	1270	24	-1	
5	1	14	1	20	1	185	1192	19	22	54	分
5	1	14	1	20	2	205	1192	9	22	70	佑
5	1	14	1	20	3	215	1191	14	23	57	璐
5	1	14	1	20	4	231	1191	13	24	39	基
5	1	14	1	20	5	246	1193	14	21	0	公
5	1	14	1	20	6	262	1192	13	22	83	司
5	1	14	1	20	7	277	1192	13	23	54	质
5	1	14	1	20	8	292	1191	14	23	62	亮
5	1	14	1	20	9	308	1191	13	24	45	淳
5	1	14	1	20	10	323	1192	13	23	56	颜
5	1	14	1	20	11	338	1191	14	23	94	其
5	1	14	1	20	12	353	1191	14	24	70	他
5	1	14	1	20	13	368	1191	29	23	33	丢
5	1	14	1	20	14	0	0	1654	2339	62	动
5	1	14	1	20	15	654	1204	8	3	96	-
5	1	14	1	20	16	767	1204	8	2	96	-
5	1	14	1	20	17	880	1204	8	2	96	-
5	1	14	1	20	18	976	1193	24	19	34	577
5	1	14	1	20	19	1107	1203	8	3	95	-
5	1	14	1	20	20	1204	1193	24	18	50	577
5	1	14	1	20	21	1333	1203	8	2	95	-
5	1	14	1	20	22	1430	1192	25	18	81	577
4	1	14	1	21	0	184	1249	180	23	-1	
5	1	14	1	21	1	184	1249	16	23	73	夷
5	1	14	1	21	2	201	1249	32	23	52	朱
5	1	14	1	21	3	234	1249	15	23	67	益
5	1	14	1	21	4	0	0	1654	2339	81	持
5	1	14	1	21	5	251	1249	15	23	73	有
5	1	14	1	21	6	268	1249	32	23	95	人
5	1	14	1	21	7	301	1249	15	23	57	逛
5	1	14	1	21	8	0	0	1654	2339	68	行
5	1	14	1	21	9	319	1249	13	23	91	的
5	1	14	1	21	10	334	1249	15	23	13	交
5	1	14	1	21	11	351	1250	13	22	0	易
4	1	14	1	22	0	184	1281	1271	24	-1	
5	1	14	1	22	1	184	1281	29	24	54	滩
5	1	14	1	22	2	654	1294	8	2	21	8
5	1	14	1	22	3	767	1294	8	2	47	s
5	1	14	1	22	4	880	1294	7	2	43	日
5	1	14	1	22	5	993	1293	8	3	94	-
5	1	14	1	22	6	1107	1293	8	3	91	-
5	1	14	1	22	7	1221	1293	8	2	73	-
5	1	14	1	22	8	1325	1282	15	19	49	市
5	1	14	1	22	9	1438	1281	17	19	58	顶
4	1	14	1	23	0	184	1313	116	24	-1	
5	1	14	1	23	1	184	1314	29	23	52	便
5	1	14	1	23	2	0	0	1654	2339	0	责
5	1	14	1	23	3	215	1313	14	24	22	赠
5	1	14	1	23	4	230	1314	14	22	79	股
5	1	14	1	23	5	245	1314	14	23	51	播
5	1	14	1	23	6	261	1313	14	24	79	计
5	1	14	1	23	7	276	1313	14	23	37	剩
5	1	14	1	23	8	298	1320	2	10	61	:
4	1	14	1	24	0	200	1345	1254	24	-1	
5	1	14	1	24	1	200	1346	28	22	53	一
5	1	14	1	24	2	0	0	1654	2339	28	便
5	1	14	1	24	3	231	1346	20	23	42	吴
5	1	14	1	24	4	252	1346	7	22	81	服
5	1	14	1	24	5	261	1346	14	23	54	勒
5	1	14	1	24	6	277	1345	13	23	89	的
5	1	14	1	24	7	292	1346	13	23	38	伦
5	1	14	1	24	8	307	1345	13	24	22	值
5	1	14	1	24	9	653	1358	8	2	99	一
5	1	14	1	24	10	749	1347	25	19	45	E
5	1	14	1	24	11	879	1357	8	3	15	s
5	1	14	1	24	12	984	1347	16	19	25	刑
5	1	14	1	24	13	1107	1357	8	3	91	-
5	1	14	1	24	14	1203	1347	24	18	50	922
5	1	14	1	24	15	1324	1346	16	19	37	颂
5	1	14	1	24	16	1430	1346	24	18	0	55
4	1	14	1	25	0	200	1377	1254	24	-1	
5	1	14	1	25	1	200	1388	12	2	63	一
5	1	14	1	25	2	215	1380	13	20	27	已
5	1	14	1	25	3	230	1378	14	22	28	濑
5	1	14	1	25	4	245	1378	14	22	40	行
5	1	14	1	25	5	261	1377	20	23	76	股
5	1	14	1	25	6	280	1378	10	22	0	传
5	1	14	1	25	7	292	1378	21	23	69	的
5	1	14	1	25	8	312	1377	14	23	36	所
5	1	14	1	25	9	326	1378	10	22	60	得
5	1	14	1	25	10	337	1377	29	23	51	孰
5	1	14	1	25	11	0	0	1654	2339	48	顺
5	1	14	1	25	12	653	1390	8	2	96	-
5	1	14	1	25	13	749	1380	25	18	39	336
5	1	14	1	25	14	879	1390	8	2	96	-
5	1	14	1	25	15	993	1389	8	3	95	-
5	1	14	1	25	16	1106	1389	9	3	94	-
5	1	14	1	25	17	1203	1379	24	18	57	336
5	1	14	1	25	18	1332	1388	9	3	92	-
